timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2021-10-19,877.53,877.95,862.51,864.27,864.27,17272803,0.0000,1.0
2021-10-18,851.79,875.26,851.47,870.11,870.11,24207244,0.0000,1.0
2021-10-15,823.7384,843.21,822.35,843.03,843.03,18924567,0.0000,1.0
2021-10-14,815.49,820.25,813.3501,818.32,818.32,12247170,0.0000,1.0
2021-10-13,810.47,815.41,805.78,811.08,811.08,14120075,0.0000,1.0
2021-10-12,800.93,812.32,796.57,805.72,805.72,22020040,0.0000,1.0
2021-10-11,787.65,801.24,785.5,791.94,791.94,14200322,0.0000,1.0
2021-10-08,796.21,796.38,780.91,785.49,785.49,16738604,0.0000,1.0
2021-10-07,785.46,805.0,783.38,793.61,793.61,19195782,0.0000,1.0
2021-10-06,776.2,786.66,773.22,782.75,782.75,14632768,0.0000,1.0
2021-10-05,784.7962,797.31,774.2,780.59,780.59,18432625,0.0000,1.0
2021-10-04,796.5,806.9699,776.12,781.53,781.53,30483341,0.0000,1.0
2021-10-01,778.4,780.78,763.59,775.22,775.22,17031414,0.0000,1.0
2021-09-30,781.0,789.1305,775.0,775.48,775.48,17955961,0.0000,1.0
2021-09-29,779.8,793.5,770.68,781.31,781.31,20942877,0.0000,1.0
2021-09-28,787.2,795.64,766.1801,777.56,777.56,25381422,0.0000,1.0
2021-09-27,773.12,799.0,769.31,791.36,791.36,28070657,0.0000,1.0
2021-09-24,745.89,774.8,744.56,774.39,774.39,21373022,0.0000,1.0
2021-09-23,755.0,758.2,747.92,753.64,753.64,11947527,0.0000,1.0
2021-09-22,743.5263,753.6699,739.12,751.94,751.94,15126272,0.0000,1.0
2021-09-21,734.79,744.7399,730.44,739.38,739.38,16330723,0.0000,1.0
2021-09-20,734.5577,742.0,718.6249,730.17,730.17,24757652,0.0000,1.0
2021-09-17,757.15,761.04,750.0,759.49,759.49,28204176,0.0000,1.0
2021-09-16,752.83,758.91,747.61,756.99,756.99,13923393,0.0000,1.0
2021-09-15,745.0,756.86,738.36,755.83,755.83,15357685,0.0000,1.0
2021-09-14,742.57,754.47,736.4,744.49,744.49,18524881,0.0000,1.0
2021-09-13,740.2143,744.78,708.85,743.0,743.0,22952482,0.0000,1.0
2021-09-10,759.6,762.61,734.5201,736.27,736.27,15184170,0.0000,1.0
2021-09-09,753.41,762.1,751.6301,754.86,754.86,14077731,0.0000,1.0
2021-09-08,761.58,764.45,740.7733,753.87,753.87,18793036,0.0000,1.0
2021-09-07,740.0,760.2,739.26,752.92,752.92,20039825,0.0000,1.0
2021-09-03,732.2494,734.0,724.2,733.57,733.57,15271045,0.0000,1.0
2021-09-02,734.5,740.97,730.54,732.39,732.39,12796739,0.0000,1.0
2021-09-01,734.08,741.99,731.2701,734.09,734.09,13204335,0.0000,1.0
2021-08-31,733.0,740.39,726.44,735.72,735.72,20855436,0.0000,1.0
2021-08-30,714.715,731.0,712.73,730.91,730.91,18604220,0.0000,1.0
2021-08-27,705.0,715.0,702.1001,711.92,711.92,13833763,0.0000,1.0
2021-08-26,708.31,715.4,697.6201,701.16,701.16,13214292,0.0000,1.0
2021-08-25,707.03,716.97,704.0,711.2,711.2,12645562,0.0000,1.0
2021-08-24,710.68,715.22,702.64,708.49,708.49,13083071,0.0000,1.0
2021-08-23,685.442,712.1299,680.7505,706.3,706.3,20264859,0.0000,1.0
2021-08-20,682.85,692.1299,673.7,680.26,680.26,14841865,0.0000,1.0
2021-08-19,678.21,686.55,667.59,673.47,673.47,14313486,0.0000,1.0
2021-08-18,669.7479,695.77,669.35,688.99,688.99,20349375,0.0000,1.0
2021-08-17,672.66,674.58,648.84,665.71,665.71,23721279,0.0000,1.0
