timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2021-10-18,303.57,308.21,302.69,307.29,307.29,22729297,0.0000,1.0
2021-10-15,302.34,304.45,300.5191,304.21,304.21,25384803,0.0000,1.0
2021-10-14,299.21,303.27,297.83,302.75,302.75,27262902,0.0000,1.0
2021-10-13,294.91,297.28,293.49,296.31,296.31,23424025,0.0000,1.0
2021-10-12,295.34,295.44,292.35,292.88,292.88,17974143,0.0000,1.0
2021-10-11,292.92,297.97,292.745,294.23,294.23,19298634,0.0000,1.0
2021-10-08,296.219,296.6409,293.76,294.85,294.85,17685700,0.0000,1.0
2021-10-07,295.175,296.64,293.92,294.85,294.85,20430471,0.0000,1.0
2021-10-06,285.78,293.63,285.5093,293.11,293.11,28002559,0.0000,1.0
2021-10-05,284.0464,290.398,284.0464,288.76,288.76,24993024,0.0000,1.0
2021-10-04,287.4,287.75,280.25,283.11,283.11,31350747,0.0000,1.0
2021-10-01,282.1217,289.98,281.29,289.1,289.1,30086280,0.0000,1.0
2021-09-30,285.71,287.83,281.62,281.92,281.92,32343635,0.0000,1.0
2021-09-29,285.1,286.77,283.01,284.0,284.0,26353696,0.0000,1.0
2021-09-28,289.795,290.78,282.75,283.52,283.52,43186237,0.0000,1.0
2021-09-27,296.14,296.47,292.9449,294.17,294.17,23571742,0.0000,1.0
2021-09-24,298.23,299.8,296.93,299.35,299.35,14998978,0.0000,1.0
2021-09-23,298.845,300.9,297.5339,299.56,299.56,18604601,0.0000,1.0
2021-09-22,296.725,300.22,294.51,298.58,298.58,26626342,0.0000,1.0
2021-09-21,295.69,297.54,294.07,294.8,294.8,22364103,0.0000,1.0
2021-09-20,296.33,298.72,289.52,294.3,294.3,38278661,0.0000,1.0
2021-09-17,304.17,304.5,299.53,299.87,299.87,41372457,0.0000,1.0
2021-09-16,303.76,305.31,300.76,305.22,305.22,19550815,0.0000,1.0
2021-09-15,303.26,305.32,301.82,304.82,304.82,28356304,0.0000,1.0
2021-09-14,299.56,301.39,298.1,299.79,299.79,21853433,0.0000,1.0
2021-09-13,297.55,298.54,294.08,296.99,296.99,23652949,0.0000,1.0
2021-09-10,298.415,299.92,295.38,295.71,295.71,19633363,0.0000,1.0
2021-09-09,300.82,302.14,297.0,297.25,297.25,19927000,0.0000,1.0
2021-09-08,299.78,300.61,297.4651,300.21,300.21,15046819,0.0000,1.0
2021-09-07,301.005,301.09,298.2,300.18,300.18,17184083,0.0000,1.0
2021-09-03,300.99,302.6,300.26,301.14,301.14,14751610,0.0000,1.0
2021-09-02,302.2,303.3602,300.18,301.15,301.15,16290545,0.0000,1.0
2021-09-01,302.865,305.19,301.49,301.83,301.83,18983826,0.0000,1.0
2021-08-31,304.42,304.5,301.5,301.88,301.88,26285338,0.0000,1.0
2021-08-30,301.115,304.22,301.06,303.59,303.59,16348072,0.0000,1.0
