timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2021-08-20,545.09,551.3883,539.1,546.88,546.88,3776429,0.0000,1.0
2021-08-19,522.74,548.39,521.87,543.71,543.71,7497292,0.0000,1.0
2021-08-18,520.0,526.38,518.65,521.87,521.87,2582046,0.0000,1.0
2021-08-17,515.465,520.79,514.2,518.91,518.91,2309803,0.0000,1.0
2021-08-16,515.24,523.38,512.3,517.92,517.92,2033176,0.0000,1.0
2021-08-13,512.64,521.44,511.51,515.92,515.92,2136762,0.0000,1.0
2021-08-12,511.86,513.0,507.2014,510.72,510.72,1686170,0.0000,1.0
2021-08-11,517.0,519.57,509.77,512.4,512.4,1673904,0.0000,1.0
2021-08-10,520.0,520.79,512.965,515.84,515.84,1960544,0.0000,1.0
2021-08-09,521.1469,522.6699,517.99,519.97,519.97,1367782,0.0000,1.0
2021-08-06,524.0,526.84,519.39,520.55,520.55,1919798,0.0000,1.0
2021-08-05,517.13,525.41,514.02,524.89,524.89,2556687,0.0000,1.0
2021-08-04,513.0,517.98,510.37,517.35,517.35,2039374,0.0000,1.0
2021-08-03,514.39,515.63,505.37,510.82,510.82,2579427,0.0000,1.0
2021-08-02,519.0,519.85,510.51,515.15,515.15,2096632,0.0000,1.0
2021-07-30,512.69,519.79,510.9642,517.57,517.57,2537107,0.0000,1.0
2021-07-29,519.96,520.7799,513.7927,514.25,514.25,1704378,0.0000,1.0
2021-07-28,521.82,524.47,516.98,519.3,519.3,2390466,0.0000,1.0
2021-07-27,518.08,521.95,512.05,518.91,518.91,2759037,0.0000,1.0
2021-07-26,514.38,521.13,509.0101,516.49,516.49,2254538,0.0000,1.0
2021-07-23,512.16,517.41,504.66,515.41,515.41,3820478,0.0000,1.0
2021-07-22,510.2059,513.68,507.0,511.77,511.77,4328061,0.0000,1.0
2021-07-21,526.13,530.99,505.61,513.63,513.63,11906793,0.0000,1.0
2021-07-20,526.07,536.64,520.3,531.05,531.05,6930440,0.0000,1.0
2021-07-19,526.05,534.913,522.2401,532.28,532.28,3885764,0.0000,1.0
2021-07-16,541.81,544.06,527.05,530.31,530.31,3442101,0.0000,1.0
2021-07-15,553.97,557.5399,538.2,542.95,542.95,5713873,0.0000,1.0
2021-07-14,541.01,554.1,541.01,547.95,547.95,4659535,0.0000,1.0
2021-07-13,535.76,545.33,535.76,540.68,540.68,2751593,0.0000,1.0
2021-07-12,540.3,540.6497,532.92,537.31,537.31,1780738,0.0000,1.0
2021-07-09,531.0,538.26,528.58,535.98,535.98,2777231,0.0000,1.0
2021-07-08,530.93,535.5,529.09,530.76,530.76,3268988,0.0000,1.0
2021-07-07,544.24,544.64,531.66,535.96,535.96,2722498,0.0000,1.0
2021-07-06,533.0,542.86,533.0,541.64,541.64,2775051,0.0000,1.0
2021-07-02,535.5,538.5351,529.39,533.98,533.98,1980316,0.0000,1.0
2021-07-01,525.72,537.04,525.72,533.54,533.54,2805402,0.0000,1.0
2021-06-30,534.0551,534.38,526.82,528.21,528.21,2773445,0.0000,1.0
2021-06-29,533.55,536.13,528.57,533.5,533.5,2314647,0.0000,1.0
2021-06-28,528.12,533.9399,524.56,533.03,533.03,2820227,0.0000,1.0
2021-06-25,528.84,533.06,525.0,527.07,527.07,5299072,0.0000,1.0
2021-06-24,517.96,520.96,514.4001,518.06,518.06,3361202,0.0000,1.0
2021-06-23,508.48,516.63,508.2,512.74,512.74,3944782,0.0000,1.0
2021-06-22,498.54,513.55,495.795,508.82,508.82,5809271,0.0000,1.0
2021-06-21,501.64,502.05,492.28,497.0,497.0,5277297,0.0000,1.0
2021-06-18,496.4,504.49,495.24,500.77,500.77,5197576,0.0000,1.0
2021-06-17,490.25,501.8,490.15,498.34,498.34,3198273,0.0000,1.0
2021-06-16,495.0,496.46,486.28,492.41,492.41,3508622,0.0000,1.0
2021-06-15,501.23,501.23,490.4,491.9,491.9,3104073,0.0000,1.0
2021-06-14,489.68,503.5,486.91,499.89,499.89,4400222,0.0000,1.0
2021-06-11,490.0,491.41,487.78,488.77,488.77,3123969,0.0000,1.0
2021-06-10,487.165,490.21,482.14,487.27,487.27,4382928,0.0000,1.0
2021-06-09,494.5,496.09,484.65,485.81,485.81,3055029,0.0000,1.0
2021-06-08,497.0,498.82,489.37,492.39,492.39,2374037,0.0000,1.0
2021-06-07,492.9169,496.7,490.55,494.66,494.66,2791932,0.0000,1.0
2021-06-04,492.0,501.86,490.95,494.74,494.74,3160487,0.0000,1.0
2021-06-03,495.19,496.66,487.25,489.43,489.43,3887445,0.0000,1.0
2021-06-02,499.82,503.22,495.82,499.24,499.24,2268979,0.0000,1.0
2021-06-01,504.01,505.41,497.7443,499.08,499.08,2482555,0.0000,1.0
2021-05-28,504.4,511.76,502.53,502.81,502.81,2911297,0.0000,1.0
2021-05-27,501.8,505.1,498.54,503.86,503.86,3253773,0.0000,1.0
